year,country_iso3,tech,role,stage,exports,imports,balance,country_name
2017,BRA,Solar,Final Product,Final Product,491.46499999999986,148911.9755,-148420.5105,Brazil
2017,BRA,Solar,Product Component,Midstream,327.6433333333333,107913.94933333332,-107586.306,Brazil
2017,BRA,Transmission,Process Equipment,Downstream,193088.2795,667553.5084999999,-474465.2289999999,Brazil
2017,BRA,Transmission,Raw Material,Upstream,22965466.14300001,854815.2009999999,22110650.94200001,Brazil
2017,BRA,Transmission,Processed Material,Midstream,2744796.8889999995,147561.50400000002,2597235.3849999993,Brazil
2017,BRA,Transmission,Process Equipment,Midstream,53124.955,59436.85599999999,-6311.900999999991,Brazil
2017,BRA,Transmission,Final Product,Final Product,29496.060999999994,89341.389,-59845.328,Brazil
2017,BRA,Transmission,Product Component,Downstream,18291.211000000003,74016.371,-55725.159999999996,Brazil
2017,BRA,Wind,Product Component,Midstream,1098046.1465000005,3129633.9605,-2031587.8139999995,Brazil
2017,BRA,Wind,Processed Material,Midstream,4694094.844699996,2280790.9508999996,2413303.893799996,Brazil
2017,BRA,Wind,Product Component,Downstream,456971.414,1149998.8860000002,-693027.4720000002,Brazil
2017,BRA,Wind,Process Equipment,Downstream,39560.31508333333,194205.47925000003,-154645.1641666667,Brazil
2017,BRA,Wind,Raw Material,Upstream,3146442.138000001,1181963.958,1964478.180000001,Brazil
2017,BRA,Wind,Process Equipment,Midstream,6498.8060000000005,64465.730500000005,-57966.92450000001,Brazil
2017,BRA,Wind,Final Product,Final Product,4079.5785000000005,6491.402,-2411.8234999999995,Brazil
2018,BRA,Batteries,Raw Material,Upstream,25022901.99099999,785719.612,24237182.37899999,Brazil
2018,BRA,Batteries,Processed Material,Midstream,3001190.0779999997,819770.4260000002,2181419.652,Brazil
2018,BRA,Batteries,Product Component,Midstream,225814.42933333322,682661.7093333334,-456847.2800000002,Brazil
2018,BRA,Batteries,Process Equipment,Downstream,243542.17299999946,1193354.3947500014,-949812.2217500019,Brazil
2018,BRA,Batteries,Process Equipment,Midstream,10836.257333333335,93463.05816666665,-82626.80083333331,Brazil
2018,BRA,Batteries,Product Component,Downstream,4598.317666666666,6378.671666666666,-1780.3540000000003,Brazil
2018,BRA,Batteries,Final Product,Final Product,1188.6979999999999,306432.65,-305243.95200000005,Brazil
2018,BRA,Biofuel,Raw Material,Upstream,561456.194,341579.43200000003,219876.762,Brazil
2018,BRA,Biofuel,Process Equipment,Downstream,474919.71100000007,741351.868,-266432.15699999995,Brazil
2018,BRA,Biofuel,Processed Material,Midstream,3119843.1820000005,1455174.079,1664669.1030000006,Brazil
2018,BRA,Biofuel,Final Product,Final Product,6068.2699999999995,7972.678,-1904.4080000000004,Brazil
2018,BRA,Biofuel,Process Equipment,Midstream,50835.701,62865.91099999999,-12030.209999999992,Brazil
2018,BRA,Electrolyzers,Product Component,Downstream,294213.768,897389.2779999999,-603175.51,Brazil
2018,BRA,Electrolyzers,Processed Material,Midstream,405017.6889999999,979874.3930000004,-574856.7040000005,Brazil
2018,BRA,Electrolyzers,Process Equipment,Downstream,120695.49881944443,751740.5772341271,-631045.0784146826,Brazil
2018,BRA,Electrolyzers,Product Component,Midstream,32442.32,152094.16499999998,-119651.84499999997,Brazil
2018,BRA,Electrolyzers,Process Equipment,Midstream,7115.812000000001,28692.646999999997,-21576.834999999995,Brazil
2018,BRA,Electrolyzers,Raw Material,Upstream,30946.465000000004,117100.806,-86154.34099999999,Brazil
2018,BRA,Electrolyzers,Final Product,Final Product,2028.577,4104.376,-2075.799,Brazil
2018,BRA,Geothermal,Product Component,Midstream,291691.6535000002,1277184.465,-985492.8114999998,Brazil
2018,BRA,Geothermal,Process Equipment,Downstream,78764.30350000001,250931.15949999998,-172166.85599999997,Brazil
2018,BRA,Geothermal,Process Equipment,Midstream,15140.8985,117931.2815,-102790.383,Brazil
2018,BRA,Geothermal,Raw Material,Upstream,24911521.865999997,1136654.959,23774866.906999998,Brazil
2018,BRA,Geothermal,Processed Material,Midstream,1916928.5675000004,127991.164,1788937.4035000002,Brazil
2018,BRA,Geothermal,Product Component,Downstream,143288.32799999998,368501.327,-225212.999,Brazil
2018,BRA,Geothermal,Final Product,Final Product,220425.878,170017.31,50408.568,Brazil
2018,BRA,Heat Pumps,Product Component,Downstream,511595.468,1044010.3385000003,-532414.8705000003,Brazil
2018,BRA,Heat Pumps,Raw Material,Upstream,2724589.788,750703.0160000001,1973886.772,Brazil
2018,BRA,Heat Pumps,Processed Material,Midstream,2659984.5419999994,173029.301,2486955.2409999995,Brazil
2018,BRA,Heat Pumps,Product Component,Midstream,90799.32599999997,719411.3794999999,-628612.0534999999,Brazil
2018,BRA,Heat Pumps,Process Equipment,Midstream,1083.6970000000001,11602.344,-10518.646999999999,Brazil
2018,BRA,Heat Pumps,Final Product,Final Product,1630.409,13542.047,-11911.638,Brazil
2018,BRA,Heat Pumps,Process Equipment,Downstream,5674.931333333333,23000.601916666663,-17325.67058333333,Brazil
2018,BRA,Magnets,Raw Material,Upstream,2759810.76,750421.551,2009389.2089999998,Brazil
2018,BRA,Magnets,Processed Material,Midstream,2279984.341,156383.24800000002,2123601.093,Brazil
2018,BRA,Magnets,Process Equipment,Downstream,185081.62399999992,769949.2400000001,-584867.6160000002,Brazil
2018,BRA,Magnets,Product Component,Downstream,168.9885,5683.120499999999,-5514.131999999999,Brazil
2018,BRA,Magnets,Final Product,Final Product,347.2565,13687.942,-13340.6855,Brazil
2018,BRA,Nuclear,Raw Material,Upstream,24643937.481999982,782667.9609999998,23861269.520999983,Brazil
2018,BRA,Nuclear,Processed Material,Midstream,721936.7729999997,278963.6430000001,442973.1299999996,Brazil
2018,BRA,Nuclear,Product Component,Downstream,59331.103500000005,80139.97150000001,-20808.86800000001,Brazil
2018,BRA,Nuclear,Process Equipment,Midstream,18250.706,35016.319,-16765.613000000005,Brazil
2018,BRA,Nuclear,Final Product,Final Product,176.6225,2558.991,-2382.3685,Brazil
2018,BRA,Nuclear,Processed Material,Upstream,0,25502.695,-25502.695,Brazil
2018,BRA,Nuclear,Process Equipment,Downstream,0,19336.256,-19336.256,Brazil
2018,BRA,Solar,Processed Material,Midstream,3417251.9039999987,483801.12799999997,2933450.7759999987,Brazil
2018,BRA,Solar,Product Component,Downstream,118676.91174999998,1237515.8155,-1118838.90375,Brazil
2018,BRA,Solar,Raw Material,Upstream,2886735.022000001,760246.4119999999,2126488.610000001,Brazil
2018,BRA,Solar,Process Equipment,Downstream,162294.5690000002,595208.725,-432914.1559999998,Brazil
2018,BRA,Solar,Process Equipment,Midstream,2106.533,30647.254,-28540.721,Brazil
2018,BRA,Solar,Final Product,Final Product,223.10375,185708.13349999994,-185485.02974999993,Brazil
2018,BRA,Solar,Product Component,Midstream,148.73583333333332,133670.74833333332,-133522.01249999998,Brazil
2018,BRA,Transmission,Process Equipment,Midstream,62988.493,52819.394999999975,10169.098000000027,Brazil
2018,BRA,Transmission,Raw Material,Upstream,24427472.588999998,750174.6639999999,23677297.924999997,Brazil
2018,BRA,Transmission,Processed Material,Midstream,2762095.585999998,120488.01599999999,2641607.569999998,Brazil
2018,BRA,Transmission,Process Equipment,Downstream,200427.69716666665,801221.7810000002,-600794.0838333336,Brazil
2018,BRA,Transmission,Final Product,Final Product,16207.586,93462.17899999996,-77254.59299999996,Brazil
2018,BRA,Transmission,Product Component,Downstream,13143.537999999999,87452.71700000003,-74309.17900000003,Brazil
2018,BRA,Wind,Processed Material,Midstream,4313157.873599998,2756515.1060999995,1556642.7674999982,Brazil
2018,BRA,Wind,Product Component,Midstream,1124595.3459999992,3502949.9095000005,-2378354.563500001,Brazil
2018,BRA,Wind,Product Component,Downstream,494761.99899999984,1278403.875,-783641.8760000002,Brazil
2018,BRA,Wind,Process Equipment,Downstream,34677.77483333333,213062.56241666665,-178384.78758333332,Brazil
2018,BRA,Wind,Raw Material,Upstream,3205900.539000001,1151876.7149999999,2054023.824000001,Brazil
2018,BRA,Wind,Process Equipment,Midstream,6523.4535000000005,66285.99650000002,-59762.54300000002,Brazil
2018,BRA,Wind,Final Product,Final Product,547.7769999999999,1798.7515,-1250.9745000000003,Brazil
2019,BRA,Batteries,Product Component,Midstream,194072.0336666667,651094.173,-457022.13933333324,Brazil
2019,BRA,Batteries,Process Equipment,Downstream,216547.4946666672,1187973.1409166667,-971425.6462499995,Brazil
2019,BRA,Batteries,Raw Material,Upstream,29012337.716999996,747728.94,28264608.776999995,Brazil
2019,BRA,Batteries,Processed Material,Midstream,2853093.8290000004,725177.464,2127916.365,Brazil
2019,BRA,Batteries,Process Equipment,Midstream,12857.887499999999,54022.00783333332,-41164.120333333325,Brazil
2019,BRA,Batteries,Product Component,Downstream,3545.4373333333333,5877.4259999999995,-2331.988666666666,Brazil
2019,BRA,Batteries,Final Product,Final Product,1630.8895,358085.54650000005,-356454.65700000006,Brazil
2019,BRA,Biofuel,Raw Material,Upstream,536624.1919999999,310280.73600000003,226343.4559999999,Brazil
2019,BRA,Biofuel,Final Product,Final Product,5305.0679999999975,566.22,4738.847999999997,Brazil
2019,BRA,Biofuel,Process Equipment,Downstream,493677.942,796994.388,-303316.44600000005,Brazil
2019,BRA,Biofuel,Processed Material,Midstream,2938250.5959999976,1627003.4959999998,1311247.0999999978,Brazil
2019,BRA,Biofuel,Process Equipment,Midstream,47847.424000000006,313322.35900000005,-265474.93500000006,Brazil
2019,BRA,Electrolyzers,Product Component,Downstream,371849.4640000001,1044971.1215,-673121.6575,Brazil
2019,BRA,Electrolyzers,Process Equipment,Downstream,123848.56008333339,784661.8912916664,-660813.331208333,Brazil
2019,BRA,Electrolyzers,Processed Material,Midstream,421656.3699999999,1145862.459,-724206.0890000002,Brazil
2019,BRA,Electrolyzers,Raw Material,Upstream,13092.467,126566.046,-113473.579,Brazil
2019,BRA,Electrolyzers,Product Component,Midstream,44844.388000000006,178155.50400000002,-133311.116,Brazil
2019,BRA,Electrolyzers,Process Equipment,Midstream,7559.0595,35850.67,-28291.6105,Brazil
2019,BRA,Electrolyzers,Final Product,Final Product,733.937,1444.3919999999998,-710.4549999999998,Brazil
2019,BRA,Geothermal,Product Component,Midstream,257929.84616666663,1267086.268833333,-1009156.4226666663,Brazil
2019,BRA,Geothermal,Processed Material,Midstream,1703055.9745,112349.50549999997,1590706.469,Brazil
2019,BRA,Geothermal,Process Equipment,Downstream,52428.44316666666,211971.01983333338,-159542.57666666672,Brazil
2019,BRA,Geothermal,Process Equipment,Midstream,12574.544166666667,64419.24283333333,-51844.69866666666,Brazil
2019,BRA,Geothermal,Product Component,Downstream,178741.5070000001,507764.3580000002,-329022.8510000001,Brazil
2019,BRA,Geothermal,Raw Material,Upstream,28836466.960999995,1108700.37,27727766.590999994,Brazil
2019,BRA,Geothermal,Final Product,Final Product,146553.45200000002,1088227.722,-941674.27,Brazil
2019,BRA,Heat Pumps,Product Component,Downstream,469194.5774999999,1125191.5999999994,-655997.0224999995,Brazil
2019,BRA,Heat Pumps,Raw Material,Upstream,2523954.1139999996,630268.2590000001,1893685.8549999995,Brazil
2019,BRA,Heat Pumps,Processed Material,Midstream,2516777.477,153341.066,2363436.411,Brazil
2019,BRA,Heat Pumps,Product Component,Midstream,64116.15350000001,749887.8284999994,-685771.6749999993,Brazil
2019,BRA,Heat Pumps,Process Equipment,Midstream,1038.1490000000001,12233.309999999998,-11195.160999999998,Brazil
2019,BRA,Heat Pumps,Final Product,Final Product,518.655,14703.910000000002,-14185.255000000001,Brazil
2019,BRA,Heat Pumps,Process Equipment,Downstream,2656.862166666667,25502.503749999996,-22845.64158333333,Brazil
2019,BRA,Magnets,Process Equipment,Downstream,157952.64700000003,753022.4920000001,-595069.8450000001,Brazil
2019,BRA,Magnets,Raw Material,Upstream,2542297.609,630773.6540000001,1911523.955,Brazil
2019,BRA,Magnets,Processed Material,Midstream,2472837.939999999,137178.844,2335659.095999999,Brazil
2019,BRA,Magnets,Product Component,Downstream,214.781,5976.374499999999,-5761.593499999999,Brazil
2019,BRA,Magnets,Final Product,Final Product,423.52599999999995,12647.9305,-12224.4045,Brazil
2019,BRA,Nuclear,Process Equipment,Midstream,8965.953,59707.277,-50741.324,Brazil
2019,BRA,Nuclear,Raw Material,Upstream,28593670.655000005,728920.031,27864750.624000005,Brazil
2019,BRA,Nuclear,Processed Material,Midstream,653592.0480000002,225717.689,427874.3590000002,Brazil
2019,BRA,Nuclear,Product Component,Downstream,35382.154,262046.87199999997,-226664.71799999996,Brazil
2019,BRA,Nuclear,Process Equipment,Downstream,195.999,25178.748,-24982.749,Brazil
2019,BRA,Nuclear,Processed Material,Upstream,0,23348.906,-23348.906,Brazil
2019,BRA,Nuclear,Final Product,Final Product,0,4052.508,-4052.508,Brazil
2019,BRA,Solar,Processed Material,Midstream,3249314.958500001,455117.1129999999,2794197.845500001,Brazil
2019,BRA,Solar,Product Component,Downstream,91340.49816666664,1651790.794333334,-1560450.2961666675,Brazil
2019,BRA,Solar,Process Equipment,Downstream,137609.867,559639.3239999997,-422029.4569999997,Brazil
2019,BRA,Solar,Raw Material,Upstream,2679907.341000002,636788.6549999999,2043118.686000002,Brazil
2019,BRA,Solar,Final Product,Final Product,543.2499999999999,279239.6909999998,-278696.4409999998,Brazil
2019,BRA,Solar,Product Component,Midstream,362.1666666666667,198929.777,-198567.61033333334,Brazil
2019,BRA,Solar,Process Equipment,Midstream,4730.139000000001,25025.429,-20295.29,Brazil
2019,BRA,Transmission,Process Equipment,Midstream,76486.754,59851.542000000016,16635.211999999985,Brazil
2019,BRA,Transmission,Process Equipment,Downstream,179532.6418333333,792773.5848333333,-613240.943,Brazil
2019,BRA,Transmission,Product Component,Downstream,17179.758,92849.765,-75670.007,Brazil
2019,BRA,Transmission,Raw Material,Upstream,28314384.598999992,717726.9519999999,27596657.646999992,Brazil
2019,BRA,Transmission,Processed Material,Midstream,2815005.1199999996,89489.68499999998,2725515.4349999996,Brazil
2019,BRA,Transmission,Final Product,Final Product,11724.641000000003,86201.45900000003,-74476.81800000003,Brazil
2019,BRA,Wind,Processed Material,Midstream,3961311.293,2597863.7952000005,1363447.4977999995,Brazil
2019,BRA,Wind,Product Component,Midstream,948744.7630000002,3482841.863999998,-2534097.100999998,Brazil
2019,BRA,Wind,Product Component,Downstream,739952.6789999999,1205398.9870000004,-465446.30800000054,Brazil
2019,BRA,Wind,Process Equipment,Downstream,39265.22766666666,214479.60374999995,-175214.37608333328,Brazil
2019,BRA,Wind,Raw Material,Upstream,3035563.7899999996,1005671.0210000002,2029892.7689999994,Brazil
2019,BRA,Wind,Process Equipment,Midstream,5676.7564999999995,87682.936,-82006.1795,Brazil
2019,BRA,Wind,Final Product,Final Product,11388.943000000001,16241.127999999999,-4852.184999999998,Brazil
2020,BRA,Batteries,Product Component,Midstream,178108.04333333345,677066.4100000003,-498958.3666666668,Brazil
2020,BRA,Batteries,Process Equipment,Downstream,181020.65783333353,996968.9863333334,-815948.3284999998,Brazil
2020,BRA,Batteries,Raw Material,Upstream,31376696.796000004,536290.2019999999,30840406.594000004,Brazil
2020,BRA,Batteries,Processed Material,Midstream,2579856.4590000007,579277.975,2000578.4840000006,Brazil
2020,BRA,Batteries,Process Equipment,Midstream,13178.177999999996,56207.72949999999,-43029.55149999999,Brazil
2020,BRA,Batteries,Product Component,Downstream,2571.9366666666665,5610.554,-3038.6173333333336,Brazil
2020,BRA,Batteries,Final Product,Final Product,3540.5364999999997,379100.5675,-375560.031,Brazil
2020,BRA,Biofuel,Raw Material,Upstream,637495.9619999999,310793.33200000005,326702.6299999999,Brazil
2020,BRA,Biofuel,Final Product,Final Product,62822.33299999999,200.563,62621.76999999999,Brazil
2020,BRA,Biofuel,Process Equipment,Downstream,393461.993,729160.8970000001,-335698.9040000001,Brazil
2020,BRA,Biofuel,Processed Material,Midstream,2550962.3360000006,1468827.358,1082134.9780000006,Brazil
2020,BRA,Biofuel,Process Equipment,Midstream,27153.261,187321.97500000006,-160168.71400000007,Brazil
2020,BRA,Electrolyzers,Product Component,Downstream,343748.09150000016,924163.4065000003,-580415.3150000002,Brazil
2020,BRA,Electrolyzers,Processed Material,Midstream,246139.13000000003,1075062.164,-828923.0340000001,Brazil
2020,BRA,Electrolyzers,Raw Material,Upstream,109942.31999999999,95717.136,14225.183999999994,Brazil
2020,BRA,Electrolyzers,Product Component,Midstream,38830.088,154781.622,-115951.534,Brazil
2020,BRA,Electrolyzers,Process Equipment,Downstream,85600.74824206348,689943.894827381,-604343.1465853176,Brazil
2020,BRA,Electrolyzers,Process Equipment,Midstream,8335.870499999999,31305.409499999998,-22969.538999999997,Brazil
2020,BRA,Electrolyzers,Final Product,Final Product,2112.4575,6265.6125,-4153.155000000001,Brazil
2020,BRA,Geothermal,Product Component,Midstream,206375.8445,1121255.5036666673,-914879.6591666673,Brazil
2020,BRA,Geothermal,Product Component,Downstream,138741.61700000003,390197.10699999996,-251455.48999999993,Brazil
2020,BRA,Geothermal,Raw Material,Upstream,31361809.22199999,826384.755,30535424.466999993,Brazil
2020,BRA,Geothermal,Processed Material,Midstream,1249904.4955,91634.85000000002,1158269.6454999999,Brazil
2020,BRA,Geothermal,Process Equipment,Downstream,88930.524,196446.42066666667,-107515.89666666667,Brazil
2020,BRA,Geothermal,Final Product,Final Product,109125.83799999996,213291.77000000002,-104165.93200000006,Brazil
2020,BRA,Geothermal,Process Equipment,Midstream,9678.365999999998,39488.66766666667,-29810.30166666667,Brazil
2020,BRA,Heat Pumps,Product Component,Downstream,350887.48350000003,1051747.0244999998,-700859.5409999997,Brazil
2020,BRA,Heat Pumps,Final Product,Final Product,750.3549999999998,14324.679,-13574.324,Brazil
2020,BRA,Heat Pumps,Raw Material,Upstream,2715596.8809999996,500431.93200000003,2215164.9489999996,Brazil
2020,BRA,Heat Pumps,Processed Material,Midstream,2336952.0259999996,167785.62199999997,2169166.4039999996,Brazil
2020,BRA,Heat Pumps,Product Component,Midstream,60288.06899999999,696844.049,-636555.98,Brazil
2020,BRA,Heat Pumps,Process Equipment,Midstream,765.272,31037.513,-30272.240999999998,Brazil
2020,BRA,Heat Pumps,Process Equipment,Downstream,10124.337833333335,23936.497833333327,-13812.159999999993,Brazil
2020,BRA,Magnets,Process Equipment,Downstream,147846.661,664417.423,-516570.762,Brazil
2020,BRA,Magnets,Raw Material,Upstream,2745135.042,500464.18999999994,2244670.852,Brazil
2020,BRA,Magnets,Processed Material,Midstream,1719903.241,153129.55,1566773.6909999999,Brazil
2020,BRA,Magnets,Product Component,Downstream,183.887,5472.1585000000005,-5288.271500000001,Brazil
2020,BRA,Magnets,Final Product,Final Product,470.265,12105.2625,-11634.997500000001,Brazil
2020,BRA,Nuclear,Raw Material,Upstream,31202686.062,516230.694,30686455.368,Brazil
2020,BRA,Nuclear,Processed Material,Midstream,741790.9539999994,164998.86899999998,576792.0849999995,Brazil
2020,BRA,Nuclear,Product Component,Downstream,36915.50950000001,89677.32600000002,-52761.81650000001,Brazil
2020,BRA,Nuclear,Process Equipment,Midstream,3037.084,28494.75,-25457.666,Brazil
2020,BRA,Nuclear,Process Equipment,Downstream,2985.201,14667.734,-11682.533,Brazil
2020,BRA,Nuclear,Final Product,Final Product,206.5305,3719.569,-3513.0385,Brazil
2020,BRA,Nuclear,Processed Material,Upstream,0,23401.198,-23401.198,Brazil
2020,BRA,Solar,Process Equipment,Downstream,123933.39799999997,444947.4479999999,-321014.04999999993,Brazil
2020,BRA,Solar,Raw Material,Upstream,2791887.9609999997,505031.566,2286856.3949999996,Brazil
2020,BRA,Solar,Processed Material,Midstream,2911982.821500001,480422.9,2431559.921500001,Brazil
2020,BRA,Solar,Process Equipment,Midstream,4083.2243333333336,22153.265666666666,-18070.041333333334,Brazil
2020,BRA,Solar,Product Component,Downstream,69012.70400000001,1695172.1924166663,-1626159.4884166664,Brazil
2020,BRA,Solar,Final Product,Final Product,460.5125,292277.06475,-291816.55225,Brazil
2020,BRA,Solar,Product Component,Midstream,307.0083333333333,219083.98549999995,-218776.97716666662,Brazil
2020,BRA,Transmission,Process Equipment,Downstream,152597.6335,676521.4760000005,-523923.8425000005,Brazil
2020,BRA,Transmission,Final Product,Final Product,13593.371999999988,82721.27700000002,-69127.90500000003,Brazil
2020,BRA,Transmission,Raw Material,Upstream,30872164.328,521755.704,30350408.624,Brazil
2020,BRA,Transmission,Processed Material,Midstream,2461454.5270000002,111572.45199999996,2349882.075,Brazil
2020,BRA,Transmission,Process Equipment,Midstream,68120.39700000003,47242.18899999998,20878.20800000005,Brazil
2020,BRA,Transmission,Product Component,Downstream,15311.401000000002,87640.72799999999,-72329.32699999999,Brazil
2020,BRA,Wind,Processed Material,Midstream,3579858.061000003,2293118.7346,1286739.326400003,Brazil
2020,BRA,Wind,Product Component,Midstream,752309.1370000003,3108094.822999999,-2355785.685999999,Brazil
2020,BRA,Wind,Product Component,Downstream,498380.9260000001,1380722.8969999999,-882341.9709999998,Brazil
2020,BRA,Wind,Process Equipment,Downstream,24087.088833333328,197054.53483333334,-172967.446,Brazil
2020,BRA,Wind,Raw Material,Upstream,3102427.3390000006,745115.3509999998,2357311.988000001,Brazil
2020,BRA,Wind,Process Equipment,Midstream,11160.322,63448.106,-52287.784,Brazil
2020,BRA,Wind,Final Product,Final Product,98132.578,43449.9915,54682.5865,Brazil
2021,BRA,Batteries,Product Component,Midstream,251222.25766666658,821563.8426666663,-570341.5849999997,Brazil
2021,BRA,Batteries,Process Equipment,Downstream,270411.4204999995,1215943.8404166666,-945532.419916667,Brazil
2021,BRA,Batteries,Raw Material,Upstream,51076094.76599998,543897.53,50532197.23599998,Brazil
2021,BRA,Batteries,Processed Material,Midstream,3216242.235,910464.7509999999,2305777.484,Brazil
2021,BRA,Batteries,Process Equipment,Midstream,23419.013166666668,55545.324,-32126.310833333333,Brazil
2021,BRA,Batteries,Product Component,Downstream,7596.697333333333,5669.033333333333,1927.6639999999998,Brazil
2021,BRA,Batteries,Final Product,Final Product,1348.602,471019.2975000001,-469670.6955000001,Brazil
2021,BRA,Biofuel,Raw Material,Upstream,960234.36100000015,607237.433,352996.9280000002,Brazil
2021,BRA,Biofuel,Final Product,Final Product,55914.42999999999,9091.627,46822.80299999999,Brazil
2021,BRA,Biofuel,Process Equipment,Downstream,466516.44400000013,1057029.0739999998,-590512.6299999997,Brazil
2021,BRA,Biofuel,Processed Material,Midstream,3269046.2220000005,1963934.5329999994,1305111.6890000012,Brazil
2021,BRA,Biofuel,Process Equipment,Midstream,28509.885000000006,91451.42899999999,-62941.54399999998,Brazil
2021,BRA,Electrolyzers,Product Component,Downstream,429151.8660000002,1357886.3240000005,-928734.4580000003,Brazil
2021,BRA,Electrolyzers,Process Equipment,Downstream,111833.587875,946674.0233968254,-834840.4355218254,Brazil
2021,BRA,Electrolyzers,Processed Material,Midstream,344187.3299999999,1312107.5769999998,-967920.247,Brazil
2021,BRA,Electrolyzers,Raw Material,Upstream,249501.15999999997,259953.12699999998,-10451.967000000004,Brazil
2021,BRA,Electrolyzers,Product Component,Midstream,28953.599,180168.553,-151214.95400000003,Brazil
2021,BRA,Electrolyzers,Process Equipment,Midstream,14251.452499999998,29151.4605,-14900.008000000003,Brazil
2021,BRA,Electrolyzers,Final Product,Final Product,289.03,5557.970499999999,-5268.9405,Brazil
2021,BRA,Geothermal,Product Component,Midstream,274597.09416666656,1522679.741166667,-1248082.6470000006,Brazil
2021,BRA,Geothermal,Product Component,Downstream,207617.72799999994,557257.8899999999,-349640.16199999995,Brazil
2021,BRA,Geothermal,Final Product,Final Product,161283.6379999999,345975.98699999996,-184692.34900000007,Brazil
2021,BRA,Geothermal,Process Equipment,Downstream,80355.20416666666,328307.6201666667,-247952.41600000003,Brazil
2021,BRA,Geothermal,Raw Material,Upstream,50980784.642000005,822209.402,50158575.24,Brazil
2021,BRA,Geothermal,Processed Material,Midstream,1867161.4525,147274.58950000003,1719886.863,Brazil
2021,BRA,Geothermal,Process Equipment,Midstream,9457.945166666666,94282.27716666667,-84824.332,Brazil
2021,BRA,Heat Pumps,Product Component,Downstream,464104.1120000001,1362525.9884999997,-898421.8764999997,Brazil
2021,BRA,Heat Pumps,Raw Material,Upstream,3703479.276999999,430158.51999999996,3273320.756999999,Brazil
2021,BRA,Heat Pumps,Processed Material,Midstream,3024809.6300000004,486168.25099999993,2538641.3790000007,Brazil
2021,BRA,Heat Pumps,Product Component,Midstream,84319.37400000001,971551.5395000003,-887232.1655000004,Brazil
2021,BRA,Heat Pumps,Process Equipment,Midstream,1114.711,19015.549000000003,-17900.838000000003,Brazil
2021,BRA,Heat Pumps,Process Equipment,Downstream,7715.543666666668,30495.18041666668,-22779.636750000012,Brazil
2021,BRA,Heat Pumps,Final Product,Final Product,875.6299999999999,10584.888,-9709.258000000002,Brazil
2021,BRA,Magnets,Process Equipment,Downstream,249865.72799999994,869933.542,-620067.814,Brazil
2021,BRA,Magnets,Processed Material,Midstream,2453506.071,463883.82699999993,1989622.244,Brazil
2021,BRA,Magnets,Raw Material,Upstream,3729096.1359999995,429797.599,3299298.5369999995,Brazil
2021,BRA,Magnets,Product Component,Downstream,64.6735,8718.7555,-8654.081999999999,Brazil
2021,BRA,Magnets,Final Product,Final Product,64.6735,23336.375000000004,-23271.701500000003,Brazil
2021,BRA,Nuclear,Product Component,Downstream,11454.165,108461.79149999999,-97007.62649999998,Brazil
2021,BRA,Nuclear,Raw Material,Upstream,50822746.97299997,537933.3189999999,50284813.65399997,Brazil
2021,BRA,Nuclear,Process Equipment,Downstream,710.7810000000001,34423.897,-33713.115999999995,Brazil
2021,BRA,Nuclear,Processed Material,Midstream,935370.2349999995,273840.429,661529.8059999995,Brazil
2021,BRA,Nuclear,Process Equipment,Midstream,2610.072,39148.475000000006,-36538.403000000006,Brazil
2021,BRA,Nuclear,Processed Material,Upstream,0,29246.756999999998,-29246.756999999998,Brazil
2021,BRA,Nuclear,Final Product,Final Product,0,4979.1345,-4979.1345,Brazil
2021,BRA,Solar,Process Equipment,Downstream,215655.52700000006,592571.6199999996,-376916.0929999996,Brazil
2021,BRA,Solar,Process Equipment,Midstream,6301.140333333335,40553.39666666666,-34252.256333333324,Brazil
2021,BRA,Solar,Processed Material,Midstream,3754169.1625,1033994.661,2720174.5015000002,Brazil
2021,BRA,Solar,Raw Material,Upstream,3766496.330000001,447754.18700000003,3318742.143000001,Brazil
2021,BRA,Solar,Product Component,Downstream,175244.38516666665,3736122.9431666643,-3560878.557999998,Brazil
2021,BRA,Solar,Final Product,Final Product,545.0615,675221.7849999997,-674676.7234999997,Brazil
2021,BRA,Solar,Product Component,Midstream,363.3743333333333,502706.2476666667,-502342.87333333335,Brazil
2021,BRA,Transmission,Process Equipment,Downstream,235955.41766666668,847915.4933333329,-611960.0756666663,Brazil
2021,BRA,Transmission,Final Product,Final Product,11805.809,104754.92499999999,-92949.116,Brazil
2021,BRA,Transmission,Raw Material,Upstream,50542384.829,507634.50100000005,50034750.328,Brazil
2021,BRA,Transmission,Processed Material,Midstream,3034412.06,172226.649,2862185.411,Brazil
2021,BRA,Transmission,Process Equipment,Midstream,67373.267,56105.831999999995,11267.435000000012,Brazil
2021,BRA,Transmission,Product Component,Downstream,15766.888000000003,102470.10100000001,-86703.213,Brazil
2021,BRA,Wind,Processed Material,Midstream,4611206.414899998,3791001.651200001,820204.7636999972,Brazil
2021,BRA,Wind,Product Component,Midstream,1018147.7794999998,4278668.966000001,-3260521.1865000012,Brazil
2021,BRA,Wind,Product Component,Downstream,551890.7559999999,2031965.781,-1480075.025,Brazil
2021,BRA,Wind,Process Equipment,Downstream,30059.607666666663,227976.3174166667,-197916.70975000004,Brazil
2021,BRA,Wind,Raw Material,Upstream,3905002.2359999986,875685.7369999998,3029316.498999999,Brazil
